output[1] 쟁반 line=54166
state: 그릇=0, 냄비=15, 단지=60, 숟가락=464, 웍=0, 쟁반=643017, 접시=0, 칼=0, 컵=0, 후라이팬=12
현재 1718000행 실행 중 (src 29612): 그릇=33, 냄비=14, 단지=0, 숟가락=163, 웍=0, 쟁반=44, 접시=919, 칼=0, 컵=4, 후라이팬=121
현재 1719000행 실행 중 (src 31131): 그릇=0, 냄비=0, 단지=0, 숟가락=0, 웍=9660, 쟁반=12224, 접시=54914, 칼=0, 컵=7, 후라이팬=8
현재 1720000행 실행 중 (src 28047): 그릇=0, 냄비=0, 단지=15, 숟가락=396, 웍=18, 쟁반=0, 접시=0, 칼=11, 컵=0, 후라이팬=210890
현재 1721000행 실행 중 (src 29581): 그릇=12, 냄비=0, 단지=0, 숟가락=147, 웍=8, 쟁반=44, 접시=916, 칼=0, 컵=0, 후라이팬=97
현재 1722000행 실행 중 (src 31106): 그릇=0, 냄비=0, 단지=0, 숟가락=1, 웍=1932, 쟁반=12224, 접시=52738, 칼=2, 컵=0, 후라이팬=0
현재 1723000행 실행 중 (src 93): 그릇=94, 냄비=54, 단지=0, 숟가락=21, 웍=272140, 쟁반=0, 접시=0, 칼=0, 컵=5, 후라이팬=35
현재 1724000행 실행 중 (src 1640): 그릇=5, 냄비=12, 단지=0, 숟가락=0, 웍=0, 쟁반=5218, 접시=0, 칼=22, 컵=1998, 후라이팬=0
현재 1725000행 실행 중 (src 3164): 그릇=1053, 냄비=0, 단지=0, 숟가락=36, 웍=0, 쟁반=0, 접시=484417, 칼=31, 컵=0, 후라이팬=18
현재 1726000행 실행 중 (src 13): 그릇=4, 냄비=0, 단지=0, 숟가락=4928, 웍=9, 쟁반=0, 접시=0, 칼=270, 컵=0, 후라이팬=10
현재 1727000행 실행 중 (src 1537): 그릇=1, 냄비=0, 단지=0, 숟가락=2, 웍=4, 쟁반=0, 접시=1133, 칼=0, 컵=3993, 후라이팬=0
현재 1728000행 실행 중 (src 3070): 그릇=0, 냄비=0, 단지=0, 숟가락=29, 웍=0, 쟁반=22, 접시=0, 칼=121, 컵=0, 후라이팬=145324
현재 1729000행 실행 중 (src 4603): 그릇=0, 냄비=0, 단지=2200, 숟가락=19, 웍=0, 쟁반=58440, 접시=2, 칼=22, 컵=0, 후라이팬=0
현재 1730000행 실행 중 (src 1438): 그릇=117, 냄비=288, 단지=1667, 숟가락=0, 웍=3940, 쟁반=0, 접시=0, 칼=0, 컵=0, 후라이팬=0
현재 1731000행 실행 중 (src 2963): 그릇=524, 냄비=0, 단지=5, 숟가락=1, 웍=328, 쟁반=2, 접시=2, 칼=22, 컵=14, 후라이팬=5449618
현재 1732000행 실행 중 (src 4503): 그릇=0, 냄비=5916, 단지=21, 숟가락=0, 웍=404, 쟁반=1287, 접시=0, 칼=23, 컵=0, 후라이팬=12
현재 1733000행 실행 중 (src 29244): 그릇=16, 냄비=0, 단지=0, 숟가락=9, 웍=12529, 쟁반=0, 접시=6, 칼=0, 컵=7, 후라이팬=96
현재 1734000행 실행 중 (src 30790): 그릇=0, 냄비=0, 단지=0, 숟가락=524978, 웍=24, 쟁반=1627, 접시=20, 칼=0, 컵=15, 후라이팬=15
현재 1735000행 실행 중 (src 32284): 그릇=27, 냄비=0, 단지=10, 숟가락=0, 웍=15136, 쟁반=10, 접시=465, 칼=0, 컵=0, 후라이팬=0
현재 1736000행 실행 중 (src 24639): 그릇=0, 냄비=115, 단지=42, 숟가락=442765, 웍=6, 쟁반=0, 접시=224, 칼=32, 컵=0, 후라이팬=12
현재 1737000행 실행 중 (src 26148): 그릇=6, 냄비=116, 단지=21, 숟가락=12, 웍=172, 쟁반=0, 접시=0, 칼=0, 컵=63, 후라이팬=14
현재 1738000행 실행 중 (src 27674): 그릇=0, 냄비=0, 단지=4, 숟가락=94, 웍=15120, 쟁반=0, 접시=0, 칼=25, 컵=18, 후라이팬=102
현재 1739000행 실행 중 (src 33785): 그릇=0, 냄비=25098, 단지=4, 숟가락=9, 웍=0, 쟁반=7077648, 접시=0, 칼=102, 컵=10, 후라이팬=0
현재 1740000행 실행 중 (src 35290): 그릇=4, 냄비=14, 단지=9, 숟가락=0, 웍=4, 쟁반=68, 접시=9, 칼=2837, 컵=0, 후라이팬=33
현재 1741000행 실행 중 (src 36828): 그릇=0, 냄비=157355, 단지=0, 숟가락=211, 웍=0, 쟁반=12, 접시=0, 칼=199, 컵=12, 후라이팬=0
현재 1742000행 실행 중 (src 15205): 그릇=2, 냄비=8, 단지=8, 숟가락=0, 웍=0, 쟁반=0, 접시=15, 칼=7261904, 컵=28, 후라이팬=0
현재 1743000행 실행 중 (src 16749): 그릇=0, 냄비=15, 단지=3, 숟가락=0, 웍=0, 쟁반=1336, 접시=7, 칼=0, 컵=0, 후라이팬=0
현재 1744000행 실행 중 (src 18264): 그릇=0, 냄비=28, 단지=261, 숟가락=0, 웍=0, 쟁반=2, 접시=4751658, 칼=16, 컵=0, 후라이팬=0
현재 1745000행 실행 중 (src 15130): 그릇=7, 냄비=0, 단지=1, 숟가락=2, 웍=5168, 쟁반=0, 접시=7, 칼=7242334, 컵=0, 후라이팬=0
현재 1746000행 실행 중 (src 16675): 그릇=26, 냄비=0, 단지=10, 숟가락=25345, 웍=124, 쟁반=0, 접시=7, 칼=0, 컵=9, 후라이팬=0
현재 1747000행 실행 중 (src 18181): 그릇=0, 냄비=10, 단지=0, 숟가락=5, 웍=2, 쟁반=62, 접시=30, 칼=2375566, 컵=0, 후라이팬=13
현재 1748000행 실행 중 (src 15052): 그릇=0, 냄비=0, 단지=160, 숟가락=10, 웍=0, 쟁반=4, 접시=0, 칼=0, 컵=905280, 후라이팬=2
현재 1749000행 실행 중 (src 16596): 그릇=0, 냄비=1056, 단지=0, 숟가락=1, 웍=23297, 쟁반=7, 접시=493, 칼=275, 컵=0, 후라이팬=0
현재 1750000행 실행 중 (src 18080): 그릇=0, 냄비=0, 단지=7, 숟가락=0, 웍=15, 쟁반=1, 접시=4, 칼=4751125, 컵=17, 후라이팬=0
현재 1751000행 실행 중 (src 38068): 그릇=0, 냄비=14, 단지=6, 숟가락=11928, 웍=23, 쟁반=150, 접시=10, 칼=0, 컵=0, 후라이팬=0
현재 1752000행 실행 중 (src 39569): 그릇=2066, 냄비=3, 단지=1031, 숟가락=0, 웍=0, 쟁반=2, 접시=338, 칼=5, 컵=5, 후라이팬=2484
현재 1753000행 실행 중 (src 41088): 그릇=34638, 냄비=0, 단지=14, 숟가락=0, 웍=0, 쟁반=0, 접시=343340, 칼=714, 컵=42, 후라이팬=42
현재 1754000행 실행 중 (src 33457): 그릇=8, 냄비=2, 단지=0, 숟가락=0, 웍=394, 쟁반=324780, 접시=11, 칼=0, 컵=17, 후라이팬=0
현재 1755000행 실행 중 (src 35003): 그릇=0, 냄비=0, 단지=436, 숟가락=0, 웍=9945, 쟁반=16, 접시=0, 칼=0, 컵=0, 후라이팬=0
현재 1756000행 실행 중 (src 36535): 그릇=13, 냄비=1, 단지=1451791, 숟가락=24060, 웍=140, 쟁반=0, 접시=0, 칼=0, 컵=0, 후라이팬=3
현재 1757000행 실행 중 (src 33426): 그릇=0, 냄비=0, 단지=65, 숟가락=0, 웍=377, 쟁반=7930, 접시=11, 칼=0, 컵=0, 후라이팬=2
현재 1758000행 실행 중 (src 34963): 그릇=8955, 냄비=0, 단지=0, 숟가락=10, 웍=0, 쟁반=192, 접시=1, 칼=13, 컵=0, 후라이팬=208
현재 1759000행 실행 중 (src 36501): 그릇=0, 냄비=0, 단지=176670, 숟가락=1, 웍=7, 쟁반=600, 접시=9, 칼=3082, 컵=40, 후라이팬=52
현재 1760000행 실행 중 (src 33384): 그릇=0, 냄비=147, 단지=36, 숟가락=25, 웍=735, 쟁반=7930, 접시=0, 칼=1, 컵=0, 후라이팬=0
현재 1761000행 실행 중 (src 34927): 그릇=20, 냄비=0, 단지=22, 숟가락=105, 웍=12, 쟁반=48, 접시=0, 칼=0, 컵=1757, 후라이팬=0
현재 1762000행 실행 중 (src 36458): 그릇=0, 냄비=0, 단지=35334, 숟가락=0, 웍=39, 쟁반=3, 접시=42, 칼=3082, 컵=1, 후라이팬=6
현재 1763000행 실행 중 (src 33349): 그릇=0, 냄비=0, 단지=27, 숟가락=20, 웍=726, 쟁반=7906, 접시=15, 칼=10, 컵=0, 후라이팬=0
현재 1764000행 실행 중 (src 34886): 그릇=681, 냄비=0, 단지=0, 숟가락=7, 웍=6, 쟁반=6, 접시=0, 칼=0, 컵=1062, 후라이팬=4
현재 1765000행 실행 중 (src 36407): 그릇=26, 냄비=0, 단지=4415, 숟가락=0, 웍=35, 쟁반=2, 접시=0, 칼=382, 컵=0, 후라이팬=0
현재 1766000행 실행 중 (src 819): 그릇=32, 냄비=0, 단지=0, 숟가락=10, 웍=0, 쟁반=0, 접시=810, 칼=54, 컵=14, 후라이팬=6
현재 1767000행 실행 중 (src 2368): 그릇=7464, 냄비=0, 단지=0, 숟가락=28, 웍=16, 쟁반=9, 접시=0, 칼=13, 컵=36, 후라이팬=73
현재 1768000행 실행 중 (src 3893): 그릇=48, 냄비=6, 단지=5, 숟가락=44, 웍=84, 쟁반=0, 접시=0, 칼=0, 컵=0, 후라이팬=4075985
현재 1769000행 실행 중 (src 705): 그릇=105, 냄비=30, 단지=3150, 숟가락=466, 웍=20, 쟁반=10, 접시=2, 칼=0, 컵=1, 후라이팬=4
현재 1770000행 실행 중 (src 2265): 그릇=11155, 냄비=33, 단지=264, 숟가락=0, 웍=0, 쟁반=0, 접시=0, 칼=0, 컵=224, 후라이팬=0
현재 1771000행 실행 중 (src 3784): 그릇=24, 냄비=2, 단지=42, 숟가락=18, 웍=0, 쟁반=2, 접시=283, 칼=133, 컵=0, 후라이팬=30569306
현재 1772000행 실행 중 (src 5296): 그릇=0, 냄비=0, 단지=0, 숟가락=13, 웍=15, 쟁반=23, 접시=0, 칼=0, 컵=182539785, 후라이팬=0
현재 1773000행 실행 중 (src 6812): 그릇=159, 냄비=14, 단지=0, 숟가락=4, 웍=14352, 쟁반=0, 접시=46, 칼=0, 컵=3, 후라이팬=0
현재 1774000행 실행 중 (src 8343): 그릇=40, 냄비=0, 단지=6264, 숟가락=0, 웍=0, 쟁반=37, 접시=47, 칼=8, 컵=89, 후라이팬=0
현재 1775000행 실행 중 (src 28479): 그릇=32, 냄비=0, 단지=2, 숟가락=0, 웍=5, 쟁반=0, 접시=0, 칼=792, 컵=0, 후라이팬=0
현재 1776000행 실행 중 (src 30038): 그릇=10, 냄비=15464, 단지=5, 숟가락=0, 웍=59, 쟁반=65804, 접시=36, 칼=0, 컵=0, 후라이팬=35
현재 1777000행 실행 중 (src 31543): 그릇=0, 냄비=613491, 단지=3984, 숟가락=0, 웍=0, 쟁반=133, 접시=32, 칼=0, 컵=523, 후라이팬=180
현재 1778000행 실행 중 (src 28456): 그릇=156, 냄비=0, 단지=0, 숟가락=58, 웍=0, 쟁반=0, 접시=15, 칼=0, 컵=0, 후라이팬=1673
현재 1779000행 실행 중 (src 30010): 그릇=0, 냄비=15462, 단지=0, 숟가락=0, 웍=59, 쟁반=16451, 접시=726, 칼=10, 컵=0, 후라이팬=5
현재 1780000행 실행 중 (src 31517): 그릇=0, 냄비=613491, 단지=996, 숟가락=0, 웍=0, 쟁반=200, 접시=10, 칼=21, 컵=0, 후라이팬=180
현재 1781000행 실행 중 (src 33006): 그릇=723111, 냄비=0, 단지=0, 숟가락=0, 웍=15, 쟁반=0, 접시=20, 칼=12, 컵=0, 후라이팬=0
현재 1782000행 실행 중 (src 34541): 그릇=0, 냄비=0, 단지=5, 숟가락=11, 웍=30, 쟁반=88, 접시=3, 칼=0, 컵=71, 후라이팬=1240895
현재 1783000행 실행 중 (src 36081): 그릇=42, 냄비=0, 단지=13, 숟가락=0, 웍=0, 쟁반=26162, 접시=6267, 칼=1, 컵=0, 후라이팬=0
현재 1784000행 실행 중 (src 19107): 그릇=23, 냄비=21, 단지=20, 숟가락=0, 웍=400, 쟁반=0, 접시=30, 칼=21, 컵=0, 후라이팬=0
현재 1785000행 실행 중 (src 20650): 그릇=603, 냄비=0, 단지=0, 숟가락=420, 웍=180, 쟁반=0, 접시=96, 칼=10, 컵=0, 후라이팬=0
현재 1786000행 실행 중 (src 22233): 그릇=624, 냄비=0, 단지=0, 숟가락=9864, 웍=11, 쟁반=0, 접시=0, 칼=0, 컵=15, 후라이팬=0
현재 1787000행 실행 중 (src 19022): 그릇=28, 냄비=10, 단지=0, 숟가락=0, 웍=20, 쟁반=0, 접시=0, 칼=0, 컵=4, 후라이팬=0
현재 1788000행 실행 중 (src 20567): 그릇=30, 냄비=8986, 단지=0, 숟가락=42, 웍=0, 쟁반=2, 접시=0, 칼=0, 컵=27, 후라이팬=0
현재 1789000행 실행 중 (src 22143): 그릇=7, 냄비=12, 단지=0, 숟가락=0, 웍=22, 쟁반=1554, 접시=0, 칼=154, 컵=0, 후라이팬=9
현재 1790000행 실행 중 (src 287): 그릇=3342, 냄비=4000, 단지=0, 숟가락=10, 웍=0, 쟁반=502, 접시=9975, 칼=0, 컵=78, 후라이팬=0
현재 1791000행 실행 중 (src 1841): 그릇=14, 냄비=3083, 단지=30015, 숟가락=38, 웍=26, 쟁반=0, 접시=0, 칼=2812, 컵=19, 후라이팬=6
현재 1792000행 실행 중 (src 3371): 그릇=0, 냄비=6, 단지=0, 숟가락=34, 웍=8, 쟁반=19, 접시=0, 칼=121, 컵=150, 후라이팬=6
현재 1793000행 실행 중 (src 186): 그릇=0, 냄비=66, 단지=1, 숟가락=10, 웍=1114, 쟁반=1980, 접시=15, 칼=24, 컵=0, 후라이팬=15
현재 1794000행 실행 중 (src 1738): 그릇=7, 냄비=0, 단지=76, 숟가락=3076, 웍=16, 쟁반=10, 접시=220, 칼=1, 컵=0, 후라이팬=10
현재 1795000행 실행 중 (src 3279): 그릇=8, 냄비=0, 단지=6, 숟가락=0, 웍=9, 쟁반=60, 접시=200, 칼=19, 컵=0, 후라이팬=20
현재 1796000행 실행 중 (src 94): 그릇=24, 냄비=4946, 단지=0, 숟가락=29, 웍=220, 쟁반=0, 접시=0, 칼=0, 컵=5, 후라이팬=35
현재 1797000행 실행 중 (src 1641): 그릇=5, 냄비=12, 단지=0, 숟가락=0, 웍=0, 쟁반=1518, 접시=0, 칼=22, 컵=1998, 후라이팬=0
현재 1798000행 실행 중 (src 3168): 그릇=1053, 냄비=0, 단지=0, 숟가락=36, 웍=0, 쟁반=0, 접시=484425, 칼=31, 컵=0, 후라이팬=18
현재 1799000행 실행 중 (src 12): 그릇=4, 냄비=0, 단지=0, 숟가락=4928, 웍=9, 쟁반=0, 접시=0, 칼=270, 컵=0, 후라이팬=10
현재 1800000행 실행 중 (src 1538): 그릇=1, 냄비=4, 단지=0, 숟가락=2, 웍=4, 쟁반=0, 접시=1133, 칼=0, 컵=3993, 후라이팬=0
현재 1801000행 실행 중 (src 3071): 그릇=0, 냄비=0, 단지=0, 숟가락=29, 웍=0, 쟁반=22, 접시=0, 칼=121, 컵=0, 후라이팬=145324
현재 1802000행 실행 중 (src 4609): 그릇=0, 냄비=0, 단지=2200, 숟가락=19, 웍=0, 쟁반=58446, 접시=2, 칼=22, 컵=0, 후라이팬=0
현재 1803000행 실행 중 (src 1439): 그릇=117, 냄비=0, 단지=1667, 숟가락=0, 웍=3940, 쟁반=0, 접시=0, 칼=0, 컵=288, 후라이팬=0
현재 1804000행 실행 중 (src 2964): 그릇=524, 냄비=0, 단지=5, 숟가락=1, 웍=328, 쟁반=2, 접시=2, 칼=22, 컵=14, 후라이팬=5449618
현재 1805000행 실행 중 (src 4508): 그릇=1, 냄비=5916, 단지=21, 숟가락=0, 웍=404, 쟁반=1287, 접시=0, 칼=23, 컵=0, 후라이팬=12
현재 1806000행 실행 중 (src 1353): 그릇=47, 냄비=1, 단지=1, 숟가락=32, 웍=4, 쟁반=0, 접시=0, 칼=5000, 컵=0, 후라이팬=22
현재 1807000행 실행 중 (src 2873): 그릇=6, 냄비=0, 단지=13, 숟가락=0, 웍=2, 쟁반=0, 접시=81743904, 칼=17, 컵=0, 후라이팬=28
현재 1808000행 실행 중 (src 4410): 그릇=0, 냄비=120, 단지=3, 숟가락=0, 웍=1284, 쟁반=363, 접시=8, 칼=0, 컵=7392, 후라이팬=3
현재 1809000행 실행 중 (src 19881): 그릇=3, 냄비=0, 단지=0, 숟가락=310710, 웍=4, 쟁반=0, 접시=5, 칼=18, 컵=0, 후라이팬=129
현재 1810000행 실행 중 (src 21415): 그릇=0, 냄비=4, 단지=28, 숟가락=0, 웍=78, 쟁반=1, 접시=0, 칼=0, 컵=0, 후라이팬=21
현재 1811000행 실행 중 (src 22990): 그릇=37, 냄비=0, 단지=0, 숟가락=46, 웍=6, 쟁반=16052, 접시=0, 칼=0, 컵=1, 후라이팬=2
현재 1812000행 실행 중 (src 19797): 그릇=78, 냄비=0, 단지=36, 숟가락=3390, 웍=25, 쟁반=0, 접시=0, 칼=0, 컵=6, 후라이팬=0
현재 1813000행 실행 중 (src 21323): 그릇=1171, 냄비=0, 단지=15, 숟가락=11, 웍=6, 쟁반=0, 접시=0, 칼=2, 컵=0, 후라이팬=23
현재 1814000행 실행 중 (src 22902): 그릇=6, 냄비=0, 단지=64094, 숟가락=6, 웍=0, 쟁반=0, 접시=25, 칼=0, 컵=0, 후라이팬=70
현재 1815000행 실행 중 (src 1067): 그릇=8, 냄비=26, 단지=0, 숟가락=2, 웍=0, 쟁반=0, 접시=19, 칼=0, 컵=39, 후라이팬=90
현재 1816000행 실행 중 (src 2586): 그릇=0, 냄비=22, 단지=6, 숟가락=0, 웍=4363, 쟁반=0, 접시=28, 칼=47058, 컵=4090, 후라이팬=15
현재 1817000행 실행 중 (src 4125): 그릇=0, 냄비=109, 단지=139, 숟가락=0, 웍=14, 쟁반=126, 접시=1223090, 칼=10, 컵=0, 후라이팬=0
현재 1818000행 실행 중 (src 966): 그릇=0, 냄비=0, 단지=230, 숟가락=7, 웍=813, 쟁반=0, 접시=6, 칼=0, 컵=0, 후라이팬=1021
현재 1819000행 실행 중 (src 2494): 그릇=3, 냄비=0, 단지=209, 숟가락=71, 웍=0, 쟁반=0, 접시=0, 칼=46892, 컵=4075, 후라이팬=0
현재 1820000행 실행 중 (src 4035): 그릇=23, 냄비=63, 단지=0, 숟가락=0, 웍=0, 쟁반=1222860, 접시=4, 칼=0, 컵=0, 후라이팬=0
현재 1821000행 실행 중 (src 865): 그릇=32, 냄비=0, 단지=0, 숟가락=0, 웍=446, 쟁반=0, 접시=0, 칼=24, 컵=0, 후라이팬=5030
현재 1822000행 실행 중 (src 2409): 그릇=0, 냄비=152, 단지=0, 숟가락=10, 웍=14928, 쟁반=664, 접시=0, 칼=15, 컵=133, 후라이팬=0
현재 1823000행 실행 중 (src 3935): 그릇=0, 냄비=19, 단지=4075991, 숟가락=0, 웍=84, 쟁반=0, 접시=0, 칼=0, 컵=0, 후라이팬=0
현재 1824000행 실행 중 (src 37862): 그릇=13, 냄비=0, 단지=7, 숟가락=2, 웍=185, 쟁반=21, 접시=13, 칼=0, 컵=0, 후라이팬=490
현재 1825000행 실행 중 (src 39356): 그릇=0, 냄비=26, 단지=8, 숟가락=0, 웍=14, 쟁반=2, 접시=269, 칼=227869, 컵=4, 후라이팬=0
현재 1826000행 실행 중 (src 40869): 그릇=0, 냄비=277, 단지=0, 숟가락=79, 웍=0, 쟁반=0, 접시=0, 칼=413, 컵=15, 후라이팬=356
현재 1827000행 실행 중 (src 37863): 그릇=13, 냄비=0, 단지=7, 숟가락=2, 웍=185, 쟁반=21, 접시=13, 칼=0, 컵=0, 후라이팬=11232
현재 1828000행 실행 중 (src 39353): 그릇=0, 냄비=26, 단지=8, 숟가락=0, 웍=14, 쟁반=2, 접시=269, 칼=227869, 컵=4, 후라이팬=0
현재 1829000행 실행 중 (src 40870): 그릇=12, 냄비=277, 단지=0, 숟가락=79, 웍=0, 쟁반=0, 접시=0, 칼=413, 컵=15, 후라이팬=356
현재 1830000행 실행 중 (src 24085): 그릇=145, 냄비=0, 단지=13, 숟가락=1, 웍=0, 쟁반=0, 접시=445, 칼=15538, 컵=3, 후라이팬=7
현재 1831000행 실행 중 (src 25606): 그릇=0, 냄비=3268, 단지=3, 숟가락=64, 웍=143, 쟁반=0, 접시=0, 칼=0, 컵=0, 후라이팬=0
현재 1832000행 실행 중 (src 27129): 그릇=107, 냄비=0, 단지=24, 숟가락=37, 웍=9, 쟁반=8, 접시=0, 칼=0, 컵=0, 후라이팬=0
현재 1833000행 실행 중 (src 19356): 그릇=0, 냄비=0, 단지=0, 숟가락=118, 웍=3544, 쟁반=304, 접시=39, 칼=15, 컵=454, 후라이팬=4
현재 1834000행 실행 중 (src 20900): 그릇=0, 냄비=0, 단지=0, 숟가락=16, 웍=0, 쟁반=0, 접시=69, 칼=6, 컵=12, 후라이팬=1512
현재 1835000행 실행 중 (src 22471): 그릇=0, 냄비=7, 단지=18, 숟가락=184, 웍=238, 쟁반=0, 접시=0, 칼=0, 컵=53, 후라이팬=0
현재 1836000행 실행 중 (src 19280): 그릇=0, 냄비=0, 단지=0, 숟가락=0, 웍=4, 쟁반=38, 접시=128, 칼=14, 컵=3621, 후라이팬=163
현재 1837000행 실행 중 (src 20813): 그릇=0, 냄비=14, 단지=0, 숟가락=459, 웍=0, 쟁반=6, 접시=6, 칼=0, 컵=18, 후라이팬=9
현재 1838000행 실행 중 (src 22387): 그릇=705, 냄비=14, 단지=8, 숟가락=0, 웍=0, 쟁반=0, 접시=87, 칼=15, 컵=104, 후라이팬=0
현재 1839000행 실행 중 (src 19186): 그릇=13, 냄비=4, 단지=169, 숟가락=45, 웍=6, 쟁반=18, 접시=186, 칼=4, 컵=3597, 후라이팬=0
현재 1840000행 실행 중 (src 20718): 그릇=6, 냄비=28, 단지=97, 숟가락=0, 웍=65, 쟁반=1, 접시=57, 칼=329, 컵=0, 후라이팬=7
현재 1841000행 실행 중 (src 22312): 그릇=705, 냄비=0, 단지=19, 숟가락=0, 웍=59, 쟁반=0, 접시=0, 칼=80, 컵=0, 후라이팬=0
현재 1842000행 실행 중 (src 462): 그릇=0, 냄비=416, 단지=0, 숟가락=521, 웍=0, 쟁반=0, 접시=0, 칼=0, 컵=13, 후라이팬=382937
현재 1843000행 실행 중 (src 2004): 그릇=0, 냄비=21, 단지=20602, 숟가락=22, 웍=2742, 쟁반=0, 접시=0, 칼=1, 컵=427200, 후라이팬=0
현재 1844000행 실행 중 (src 3549): 그릇=0, 냄비=127354, 단지=48, 숟가락=342, 웍=0, 쟁반=0, 접시=16, 칼=14, 컵=0, 후라이팬=1
현재 1845000행 실행 중 (src 360): 그릇=18, 냄비=10, 단지=15, 숟가락=12, 웍=1900, 쟁반=589, 접시=63219, 칼=4, 컵=0, 후라이팬=0
현재 1846000행 실행 중 (src 1918): 그릇=232, 냄비=2692, 단지=14645, 숟가락=0, 웍=0, 쟁반=15, 접시=7, 칼=0, 컵=2848, 후라이팬=0
현재 1847000행 실행 중 (src 3453): 그릇=15, 냄비=3, 단지=6, 숟가락=50, 웍=0, 쟁반=95, 접시=3, 칼=0, 컵=25464, 후라이팬=0
현재 1848000행 실행 중 (src 277): 그릇=0, 냄비=176, 단지=0, 숟가락=10, 웍=0, 쟁반=10, 접시=1995, 칼=492, 컵=78, 후라이팬=4462
현재 1849000행 실행 중 (src 1833): 그릇=10, 냄비=3083, 단지=29240, 숟가락=38, 웍=13, 쟁반=0, 접시=2754, 칼=53, 컵=19, 후라이팬=24
현재 1850000행 실행 중 (src 3359): 그릇=0, 냄비=6, 단지=0, 숟가락=34, 웍=8, 쟁반=22, 접시=0, 칼=121, 컵=30, 후라이팬=36
현재 1851000행 실행 중 (src 174): 그릇=0, 냄비=66, 단지=1, 숟가락=0, 웍=1112, 쟁반=1980, 접시=15, 칼=24, 컵=0, 후라이팬=10
현재 1852000행 실행 중 (src 1726): 그릇=4, 냄비=0, 단지=305, 숟가락=3072, 웍=16, 쟁반=10, 접시=220, 칼=1, 컵=0, 후라이팬=5
현재 1853000행 실행 중 (src 3269): 그릇=4, 냄비=0, 단지=6, 숟가락=54, 웍=9, 쟁반=0, 접시=25, 칼=19, 컵=0, 후라이팬=20
현재 1854000행 실행 중 (src 9447): 그릇=16, 냄비=46, 단지=0, 숟가락=8, 웍=400, 쟁반=0, 접시=0, 칼=19740, 컵=0, 후라이팬=0
현재 1855000행 실행 중 (src 10946): 그릇=24, 냄비=916, 단지=0, 숟가락=0, 웍=0, 쟁반=0, 접시=0, 칼=13947757668, 컵=3, 후라이팬=13
현재 1856000행 실행 중 (src 12460): 그릇=3, 냄비=10, 단지=3, 숟가락=0, 웍=5, 쟁반=24, 접시=0, 칼=0, 컵=2750, 후라이팬=267797054844
현재 1857000행 실행 중 (src 9411): 그릇=6, 냄비=1, 단지=0, 숟가락=0, 웍=94, 쟁반=0, 접시=1230, 칼=12, 컵=876, 후라이팬=51417124475832
현재 1858000행 실행 중 (src 10904): 그릇=8, 냄비=6, 단지=297, 숟가락=0, 웍=0, 쟁반=0, 접시=611, 칼=2, 컵=106618549314382727238, 후라이팬=0
현재 1859000행 실행 중 (src 12423): 그릇=5, 냄비=0, 단지=0, 숟가락=0, 웍=0, 쟁반=3, 접시=10, 칼=799, 컵=110, 후라이팬=40941522936722969405640
